family,domain,model,task_id,trial,seed,success,cost,steps,duration,assistant_messages,termination,repository
tau2,telecom,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],3,1567,0.0,0.100254,5,141.4292248749989,17,user_stop,
tau2,telecom,GPT-4.1,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],3,1567,0.0,0.14744799999999997,6,173.83379933302058,22,user_stop,
tau2,telecom,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],3,1567,0.0,0.102968,2,141.69957750005415,19,user_stop,
tau2,telecom,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],3,1567,0.0,0.17802199999999999,9,160.71064466697862,25,user_stop,
tau2,telecom,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],3,1567,0.0,0.14931,6,162.53595849999692,25,user_stop,
tau2,telecom,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],3,1567,0.0,0.16208199999999998,6,177.21173195895972,24,user_stop,
tau2,telecom,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],3,1567,0.0,0.17040599999999997,6,164.77816562500084,24,user_stop,
tau2,telecom,GPT-4.1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],3,1567,0.0,0.203586,8,183.01988199999323,29,user_stop,
tau2,airline,o4-mini,46,0,626729,1.0,0.0075317000000000005,1,8.969390166996163,3,user_stop,
tau2,airline,o4-mini,24,0,626729,0.0,0.0034375000000000005,1,11.569133291995968,3,user_stop,
tau2,airline,o4-mini,0,0,626729,1.0,0.012844700000000002,2,23.938683083004435,5,user_stop,
tau2,airline,o4-mini,36,0,626729,1.0,0.0091223,2,21.678835916995013,5,user_stop,
tau2,airline,o4-mini,48,0,626729,0.0,0.0082412,1,19.052212500006135,5,user_stop,
tau2,airline,o4-mini,28,0,626729,1.0,0.0162151,2,25.803409624997585,5,user_stop,
tau2,airline,o4-mini,40,0,626729,1.0,0.014784000000000002,2,30.547807583003305,7,user_stop,
tau2,airline,o4-mini,0,1,373753,1.0,0.0136983,2,22.108305292000296,5,user_stop,
tau2,airline,o4-mini,3,0,626729,1.0,0.019815400000000004,3,40.023166541002865,7,user_stop,
tau2,airline,o4-mini,19,0,626729,1.0,0.0300146,3,42.71959904200048,9,user_stop,
tau2,airline,o4-mini,49,0,626729,1.0,0.0189486,2,39.29994345799787,7,user_stop,
tau2,airline,o4-mini,9,0,626729,0.0,0.0193501,3,50.259818291000556,6,user_stop,
tau2,airline,o4-mini,47,0,626729,1.0,0.027803599999999998,2,48.86961049999809,10,user_stop,
tau2,airline,o4-mini,26,0,626729,1.0,0.0260469,3,53.398708291999355,9,user_stop,
tau2,airline,o4-mini,25,0,626729,1.0,0.0312356,4,51.53868108399911,9,user_stop,
tau2,airline,o4-mini,4,1,373753,1.0,0.012450900000000003,2,26.25387220799894,5,user_stop,
tau2,airline,o4-mini,3,1,373753,1.0,0.0159313,3,29.368272082996555,7,user_stop,
tau2,airline,o4-mini,6,0,626729,1.0,0.032914200000000005,2,57.413575124999625,10,user_stop,
tau2,airline,o4-mini,30,0,626729,0.0,0.03271620000000001,3,56.680824875002145,9,user_stop,
tau2,airline,o4-mini,45,0,626729,0.0,0.033953699999999996,3,56.46563779099961,11,user_stop,
tau2,airline,o4-mini,13,0,626729,1.0,0.0276474,2,63.672082082994166,7,user_stop,
tau2,airline,o4-mini,1,0,626729,0.0,0.05348749999999999,7,69.50725437499932,13,user_stop,
tau2,airline,o4-mini,1,1,373753,1.0,0.038438400000000005,7,52.96506487500301,10,user_stop,
tau2,airline,o4-mini,2,0,626729,1.0,0.041932000000000004,5,72.68830012500257,11,user_stop,
tau2,airline,o4-mini,12,0,626729,0.0,0.04066700000000001,4,74.58878108300269,10,user_stop,
tau2,airline,o4-mini,15,0,626729,1.0,0.0519497,5,75.36126075000357,10,user_stop,
tau2,airline,o4-mini,5,0,626729,0.0,0.049570400000000014,6,78.70332808300009,12,user_stop,
tau2,airline,o4-mini,6,1,373753,1.0,0.020759200000000002,1,44.01385304200085,8,user_stop,
tau2,airline,o4-mini,41,0,626729,1.0,0.0609884,9,75.30734220900194,12,user_stop,
tau2,airline,o4-mini,20,0,626729,1.0,0.059860899999999995,4,77.7803738750008,14,user_stop,
tau2,airline,o4-mini,43,0,626729,1.0,0.0579843,6,77.02938049999648,13,user_stop,
tau2,airline,o4-mini,29,0,626729,0.0,0.057959000000000004,5,84.0553621250001,12,user_stop,
tau2,airline,o4-mini,35,0,626729,0.0,0.06082119999999999,7,82.8583296249999,15,user_stop,
tau2,airline,o4-mini,13,1,373753,1.0,0.0123926,1,34.10384620800323,5,user_stop,
tau2,airline,o4-mini,4,0,626729,1.0,0.0629233,7,94.31820233300095,14,user_stop,
tau2,airline,o4-mini,34,0,626729,1.0,0.05269110000000001,5,91.43245725000452,11,user_stop,
tau2,airline,o4-mini,28,1,373753,1.0,0.008613,2,15.559849624994968,5,user_stop,
tau2,airline,o4-mini,31,0,626729,1.0,0.0628672,5,96.54947383400577,12,user_stop,
tau2,airline,o4-mini,16,1,373753,1.0,0.0348535,5,41.54982958400069,9,user_stop,
tau2,airline,o4-mini,42,0,626729,0.0,0.0918852,11,96.680295457998,16,user_stop,
tau2,airline,o4-mini,32,0,626729,0.0,0.05640030000000001,7,99.53129691700451,14,user_stop,
tau2,airline,o4-mini,38,0,626729,0.0,0.0614537,7,101.22770808299538,14,user_stop,
tau2,airline,o4-mini,11,0,626729,1.0,0.0701756,7,106.25786291699478,13,user_stop,
tau2,airline,o4-mini,8,0,626729,0.0,0.07513,8,109.0002115419993,15,user_stop,
tau2,airline,o4-mini,36,1,373753,1.0,0.0089672,2,15.124673790996894,5,user_stop,
tau2,airline,o4-mini,38,1,373753,0.0,0.0031361,1,7.887823124998249,3,user_stop,
tau2,airline,o4-mini,2,1,373753,1.0,0.04640240000000001,4,84.19245854199835,11,user_stop,
tau2,airline,o4-mini,5,1,373753,0.0,0.0563046,7,78.87384354200185,13,user_stop,
tau2,airline,o4-mini,11,1,373753,0.0,0.0313401,4,58.35677037500136,9,user_stop,
tau2,airline,o4-mini,27,0,626729,0.0,0.0774862,8,106.89693383299891,15,user_stop,
tau2,airline,o4-mini,8,1,373753,1.0,0.0630938,9,71.56928558299842,14,user_stop,
tau2,airline,o4-mini,17,0,626729,1.0,0.09019669999999999,8,116.07152366700029,14,user_stop,
tau2,airline,o4-mini,19,1,373753,1.0,0.0409805,5,53.590358249995916,13,user_stop,
tau2,airline,o4-mini,21,0,626729,0.0,0.0780604,10,116.03098604199477,15,user_stop,
tau2,airline,o4-mini,26,1,373753,1.0,0.0194766,3,40.5687360410011,8,user_stop,
tau2,airline,o4-mini,33,0,626729,0.0,0.0742379,6,115.36729191699851,14,user_stop,
tau2,airline,o4-mini,15,1,373753,1.0,0.06355250000000001,7,63.68620050000027,12,user_stop,
tau2,airline,o4-mini,30,1,373753,1.0,0.0203643,3,38.74324941600207,7,user_stop,
tau2,airline,o4-mini,22,0,626729,1.0,0.1000186,9,120.189439709,17,user_stop,
tau2,airline,o4-mini,24,1,373753,0.0,0.0263274,2,49.13160912499734,6,user_stop,
tau2,airline,o4-mini,14,0,626729,0.0,0.09032980000000002,5,124.90504054199846,15,user_stop,
tau2,airline,o4-mini,46,1,373753,1.0,0.0056342,1,13.529039332999673,4,user_stop,
tau2,airline,o4-mini,9,1,373753,0.0,0.046040500000000005,5,79.38444220899692,9,user_stop,
tau2,airline,o4-mini,17,1,373753,0.0,0.0392645,3,66.17148816699773,9,user_stop,
tau2,airline,o4-mini,40,1,373753,1.0,0.0154088,2,29.905201665998902,7,user_stop,
tau2,airline,o4-mini,39,0,626729,0.0,0.09345270000000001,11,130.4365047080064,16,user_stop,
tau2,airline,o4-mini,12,1,373753,1.0,0.052009099999999996,4,86.83800495900505,11,user_stop,
tau2,airline,o4-mini,20,1,373753,1.0,0.057395800000000004,4,77.29545908400178,13,user_stop,
tau2,airline,o4-mini,23,0,626729,0.0,0.1018336,7,134.48192562499753,14,user_stop,
tau2,airline,o4-mini,48,1,373753,1.0,0.0182138,2,32.7269682920014,7,user_stop,
tau2,airline,o4-mini,25,1,373753,1.0,0.04210030000000001,4,70.485196540998,10,user_stop,
tau2,airline,o4-mini,37,1,373753,0.0,0.028810100000000005,4,45.75414133299637,7,user_stop,
tau2,airline,o4-mini,37,0,626729,0.0,0.09517750000000003,9,143.99022879199765,16,user_stop,
tau2,airline,o4-mini,3,2,361454,1.0,0.0154836,3,26.67580674999772,7,user_stop,
tau2,airline,o4-mini,1,2,361454,1.0,0.027042400000000005,7,32.14563345799979,10,user_stop,
tau2,airline,o4-mini,0,2,361454,1.0,0.016016000000000002,1,31.95405487500102,6,user_stop,
tau2,airline,o4-mini,22,1,373753,0.0,0.032263,4,82.718607625,10,user_stop,
tau2,airline,o4-mini,39,1,373753,0.0,0.03214530000000001,5,51.84767612499854,9,user_stop,
tau2,airline,o4-mini,49,1,373753,1.0,0.0152075,2,40.07801112499874,7,user_stop,
tau2,airline,o4-mini,47,1,373753,1.0,0.024149400000000005,2,45.11975095899834,10,user_stop,
tau2,airline,o4-mini,42,1,373753,0.0,0.0366234,5,52.3879845410047,11,user_stop,
tau2,airline,o4-mini,31,1,373753,1.0,0.04550920000000001,5,79.3684623750014,11,user_stop,
tau2,airline,o4-mini,34,1,373753,1.0,0.0463606,5,73.62454725000134,11,user_stop,
tau2,airline,o4-mini,10,0,626729,1.0,0.0927806,6,168.92702400000417,14,user_stop,
tau2,airline,o4-mini,21,1,373753,1.0,0.0851972,10,100.8568618749996,16,user_stop,
tau2,airline,o4-mini,29,1,373753,1.0,0.059140399999999996,6,86.78538400000252,11,user_stop,
tau2,airline,o4-mini,14,1,373753,0.0,0.08917259999999999,7,109.60477175000415,15,user_stop,
tau2,airline,o4-mini,45,1,373753,0.0,0.031362100000000004,2,58.551853707998816,10,user_stop,
tau2,airline,o4-mini,32,1,373753,0.0,0.0530134,4,84.05936358300096,12,user_stop,
tau2,airline,o4-mini,6,2,361454,1.0,0.025646500000000003,2,50.80567683400295,9,user_stop,
tau2,airline,o4-mini,33,1,373753,0.0,0.06231720000000001,6,84.39270079199923,14,user_stop,
tau2,airline,o4-mini,44,0,626729,1.0,0.1486848,15,166.4929887920007,21,user_stop,
tau2,airline,o4-mini,10,1,373753,1.0,0.0910448,5,131.56926837500214,15,user_stop,
tau2,airline,o4-mini,31,2,361454,1.0,0.0119152,3,23.240735125000356,6,user_stop,
tau2,airline,o4-mini,36,2,361454,1.0,0.009500699999999999,2,16.55952737500047,5,user_stop,
tau2,airline,o4-mini,38,2,361454,0.0,0.003987500000000001,1,8.72536137499992,3,user_stop,
tau2,airline,o4-mini,14,2,361454,0.0,0.0370524,5,51.14727800000401,9,user_stop,
tau2,airline,o4-mini,43,1,373753,1.0,0.053293900000000005,6,78.61013254200225,14,user_stop,
tau2,airline,o4-mini,27,1,373753,0.0,0.063118,6,109.07459887499863,12,user_stop,
tau2,airline,o4-mini,19,2,361454,1.0,0.0231539,3,45.92930024999805,9,user_stop,
tau2,airline,o4-mini,26,2,361454,1.0,0.021973600000000003,3,38.8143976249994,8,user_stop,
tau2,airline,o4-mini,2,2,361454,1.0,0.0413149,3,72.7827822919935,11,user_stop,
tau2,airline,o4-mini,28,2,361454,1.0,0.0149006,2,35.11295087500184,7,user_stop,
tau2,airline,o4-mini,16,2,361454,1.0,0.0439296,5,57.1872052089966,10,user_stop,
tau2,airline,o4-mini,4,2,361454,1.0,0.048389,7,76.64703916700091,12,user_stop,
tau2,airline,o4-mini,12,2,361454,0.0,0.044490600000000005,5,69.8978365840012,12,user_stop,
tau2,airline,o4-mini,20,2,361454,0.0,0.027901500000000003,3,47.91368112499913,9,user_stop,
tau2,airline,o4-mini,11,2,361454,0.0,0.055944900000000006,7,75.99124720800319,14,user_stop,
tau2,airline,o4-mini,40,2,361454,1.0,0.017650600000000002,2,30.186683250001806,7,user_stop,
tau2,airline,o4-mini,46,2,361454,1.0,0.0054032,1,17.18067791700014,4,user_stop,
tau2,airline,o4-mini,9,2,361454,1.0,0.056365099999999994,8,80.23647999999957,14,user_stop,
tau2,airline,o4-mini,7,1,373753,0.0,0.1345663,12,172.79061183299928,21,user_stop,
tau2,airline,o4-mini,32,2,361454,0.0,0.0218867,2,50.74936379100109,7,user_stop,
tau2,airline,o4-mini,35,1,373753,0.0,0.08186860000000001,7,117.92249316599919,17,user_stop,
tau2,airline,o4-mini,23,1,373753,0.0,0.11121990000000001,8,140.39866249999614,17,user_stop,
tau2,airline,o4-mini,7,0,626729,0.0,0.1483394,13,219.74443500000052,19,user_stop,
tau2,airline,o4-mini,0,3,1567,1.0,0.012463,2,25.131313208999927,6,user_stop,
tau2,airline,o4-mini,8,2,361454,1.0,0.069135,8,92.33703308300028,17,user_stop,
tau2,airline,o4-mini,49,2,361454,1.0,0.0123794,1,28.946905624994542,5,user_stop,
tau2,airline,o4-mini,30,2,361454,1.0,0.0331243,3,61.257415959000355,8,user_stop,
tau2,airline,o4-mini,15,2,361454,1.0,0.07651050000000001,7,87.86547491599777,12,user_stop,
tau2,airline,o4-mini,41,1,373753,1.0,0.07794270000000002,9,121.07036195800174,15,user_stop,
tau2,airline,o4-mini,7,2,361454,0.0,0.0631587,4,97.64269391699781,11,user_stop,
tau2,airline,o4-mini,37,2,361454,0.0,0.024873200000000005,3,54.8819586660029,7,user_stop,
tau2,airline,o4-mini,5,2,361454,1.0,0.061699,5,106.32549970800028,13,user_stop,
tau2,airline,o4-mini,48,2,361454,1.0,0.018392000000000002,2,38.110128874999646,7,user_stop,
tau2,airline,o4-mini,43,2,361454,1.0,0.030534900000000004,6,48.29345195899805,9,user_stop,
tau2,airline,o4-mini,25,2,361454,1.0,0.053996800000000005,6,78.87895766600559,12,user_stop,
tau2,airline,o4-mini,13,3,1567,1.0,0.008562400000000001,1,16.094158874999266,4,user_stop,
tau2,airline,o4-mini,7,3,1567,0.0,0.0162382,3,28.251657792003243,6,user_stop,
tau2,airline,o4-mini,44,2,361454,0.0,0.025278000000000002,3,44.24938979099534,8,user_stop,
tau2,airline,o4-mini,42,2,361454,0.0,0.0447194,7,58.706451166995976,12,user_stop,
tau2,airline,o4-mini,3,3,1567,1.0,0.022352000000000004,3,40.40940558299917,8,user_stop,
tau2,airline,o4-mini,22,2,361454,1.0,0.0963952,9,88.35993779200362,16,user_stop,
tau2,airline,o4-mini,5,3,1567,1.0,0.0207658,1,41.802931250000256,6,user_stop,
tau2,airline,o4-mini,4,3,1567,1.0,0.020562300000000002,2,42.87200095799926,7,user_stop,
tau2,airline,o4-mini,34,2,361454,1.0,0.0471911,5,79.86649887499516,11,user_stop,
tau2,airline,o4-mini,47,2,361454,1.0,0.0362439,5,59.82812258400372,14,user_stop,
tau2,airline,o4-mini,41,2,361454,1.0,0.054736,6,79.75413249999838,12,user_stop,
tau2,airline,o4-mini,33,2,361454,0.0,0.051326000000000004,5,86.77014012500149,11,user_stop,
tau2,airline,o4-mini,10,2,361454,1.0,0.08548870000000001,5,130.43574824999814,13,user_stop,
tau2,airline,o4-mini,6,3,1567,1.0,0.030530500000000002,4,54.843994708004175,13,user_stop,
tau2,airline,o4-mini,24,2,361454,0.0,0.059237200000000004,6,102.36734408299526,13,user_stop,
tau2,airline,o4-mini,2,3,1567,1.0,0.03739230000000001,3,63.562265083994134,9,user_stop,
tau2,airline,o4-mini,27,2,361454,0.0,0.059463800000000004,5,106.22259383300116,12,user_stop,
tau2,airline,o4-mini,45,2,361454,1.0,0.040883699999999995,2,74.09737945799861,12,user_stop,
tau2,airline,o4-mini,17,2,361454,1.0,0.10912550000000001,9,119.69394470800034,16,user_stop,
tau2,airline,o4-mini,9,3,1567,0.0,0.031693200000000005,4,58.170701541996095,7,user_stop,
tau2,airline,o4-mini,11,3,1567,0.0,0.0311388,3,54.22643637500005,10,user_stop,
tau2,airline,o4-mini,29,2,361454,0.0,0.07380779999999999,6,109.63756341700355,14,user_stop,
tau2,airline,o4-mini,16,3,1567,0.0,0.0267388,4,48.5066456659988,9,user_stop,
tau2,airline,o4-mini,14,3,1567,0.0,0.030927600000000006,4,53.08164925000165,8,user_stop,
tau2,airline,o4-mini,44,1,373753,1.0,0.1520222,17,172.13953220799885,22,user_stop,
tau2,airline,o4-mini,15,3,1567,1.0,0.055830500000000005,7,65.95395037499839,11,user_stop,
tau2,airline,o4-mini,8,3,1567,0.0,0.06335120000000001,8,80.3319286670012,14,user_stop,
tau2,airline,o4-mini,23,2,361454,0.0,0.1047794,7,134.47964820799825,14,user_stop,
tau2,airline,o4-mini,1,3,1567,1.0,0.0762003,6,101.91685708300065,16,user_stop,
tau2,airline,o4-mini,35,2,361454,0.0,0.09243849999999999,7,126.98200158299733,17,user_stop,
tau2,airline,o4-mini,18,0,626729,1.0,0.29530380000000006,24,303.4194090000019,30,user_stop,
tau2,airline,o4-mini,13,2,361454,1.0,0.0959541,13,175.04966179199982,19,user_stop,
tau2,airline,o4-mini,10,3,1567,1.0,0.0691658,7,100.25802733399905,14,user_stop,
tau2,airline,o4-mini,12,3,1567,1.0,0.0623062,6,97.15580912499718,12,user_stop,
tau2,airline,o4-mini,21,2,361454,1.0,0.12988249999999998,11,165.87621375000163,21,user_stop,
tau2,airline,o4-mini,39,2,361454,0.0,0.10028590000000001,11,144.71802433400444,16,user_stop,
tau2,airline,o4-mini,18,1,373753,0.0,0.2597496,21,306.52818841700355,26,user_stop,
tau2,airline,o4-mini,18,2,361454,1.0,0.27380319999999997,24,247.27302316699934,30,user_stop,
tau2,airline,o4-mini,38,3,1567,0.0,0.0031141000000000003,1,8.19701379199978,3,user_stop,
tau2,airline,o4-mini,46,3,1567,1.0,0.0066891,1,13.39284200000111,4,user_stop,
tau2,airline,o4-mini,36,3,1567,1.0,0.012779800000000001,2,19.044355790996633,5,user_stop,
tau2,airline,o4-mini,48,3,1567,0.0,0.0100309,1,22.61332195900468,5,user_stop,
tau2,airline,o4-mini,49,3,1567,1.0,0.0181588,2,33.74606387499807,7,user_stop,
tau2,airline,o4-mini,40,3,1567,1.0,0.015801500000000003,2,37.70724079199863,6,user_stop,
tau2,airline,o4-mini,26,3,1567,1.0,0.020600800000000002,3,43.615559790996485,8,user_stop,
tau2,airline,o4-mini,28,3,1567,1.0,0.0162382,2,42.99697887500224,7,user_stop,
tau2,airline,o4-mini,37,3,1567,0.0,0.0228283,4,41.61494670899992,7,user_stop,
tau2,airline,o4-mini,47,3,1567,1.0,0.025044800000000002,1,47.7607477920028,8,user_stop,
tau2,airline,o4-mini,19,3,1567,1.0,0.0272283,3,58.924751250000554,9,user_stop,
tau2,airline,o4-mini,25,3,1567,1.0,0.0329208,4,57.41187437500048,9,user_stop,
tau2,airline,o4-mini,31,3,1567,0.0,0.034466300000000005,4,58.064886207997915,9,user_stop,
tau2,airline,o4-mini,45,3,1567,0.0,0.028734200000000005,2,56.133423250001215,10,user_stop,
tau2,airline,o4-mini,22,3,1567,0.0,0.03377220000000001,3,57.717233833995124,9,user_stop,
tau2,airline,o4-mini,16,0,626729,1.0,0.036295600000000004,5,61.894870916999935,9,user_stop,
tau2,airline,o4-mini,32,3,1567,0.0,0.030483200000000002,4,60.89207145799446,9,user_stop,
tau2,airline,o4-mini,30,3,1567,1.0,0.03839000000000001,3,60.49860216700472,10,user_stop,
tau2,airline,o4-mini,44,3,1567,0.0,0.035012999999999996,3,55.90681679100089,9,user_stop,
tau2,airline,o4-mini,34,3,1567,0.0,0.0472494,6,73.4391967920019,11,user_stop,
tau2,airline,o4-mini,43,3,1567,1.0,0.054059499999999996,8,70.60878487500304,14,user_stop,
tau2,airline,o4-mini,20,3,1567,1.0,0.0467071,4,81.20807358300226,11,user_stop,
tau2,airline,o4-mini,18,3,1567,0.0,0.0606254,8,80.51763383300568,13,user_stop,
tau2,airline,o4-mini,27,3,1567,0.0,0.0441463,4,86.11003741700551,10,user_stop,
tau2,airline,o4-mini,17,3,1567,1.0,0.0728453,8,88.85085174999404,13,user_stop,
tau2,airline,o4-mini,41,3,1567,1.0,0.0608025,8,97.56969079100236,13,user_stop,
tau2,airline,o4-mini,42,3,1567,0.0,0.0822558,11,99.91692704099842,18,user_stop,
tau2,airline,o4-mini,35,3,1567,0.0,0.07457340000000001,9,111.59816558400053,18,user_stop,
tau2,airline,o4-mini,24,3,1567,0.0,0.06367790000000001,5,116.43932800000039,11,user_stop,
tau2,airline,o4-mini,21,3,1567,1.0,0.0831556,10,124.63806174999627,16,user_stop,
tau2,airline,o4-mini,29,3,1567,0.0,0.0638319,5,130.041336125003,13,user_stop,
tau2,airline,o4-mini,33,3,1567,0.0,0.07408280000000002,5,137.01382829100476,14,user_stop,
tau2,airline,o4-mini,39,3,1567,0.0,0.09884710000000001,10,137.45058195800084,16,user_stop,
tau2,airline,o4-mini,23,3,1567,0.0,0.1038125,8,156.60509058299795,16,user_stop,
