domain,model_a,model_b,task_hash,trial_a,trial_b,seed_a,seed_b,final_sign,final_decisive_tier,terminal_tick_a,terminal_tick_b,completion_only_tick,certificate_tick,resolved_early,certificate_direction,certificate_possible_decisive_tiers,ordinal_resolution_lead,prefixes_checked
retail,o4-mini,Claude-3.7,5099d85c7f10,2,1,361454,373753,1,cost,12,11,12,12,False,A_win,cost,0,13
retail,o4-mini,Claude-3.7,5099d85c7f10,2,3,361454,1567,1,cost,12,14,14,12,True,A_win,success|cost,2,15
retail,o4-mini,Claude-3.7,5099d85c7f10,3,0,1567,626729,1,cost,13,13,13,13,False,A_win,cost,0,14
retail,o4-mini,Claude-3.7,5099d85c7f10,3,1,1567,373753,1,cost,13,11,13,13,False,A_win,cost,0,14
retail,o4-mini,Claude-3.7,5099d85c7f10,3,2,1567,361454,1,cost,13,14,14,13,True,A_win,success|cost,1,15
retail,o4-mini,Claude-3.7,c648f8c668f0,0,1,626729,373753,1,success,19,16,19,19,False,A_win,success,0,20
retail,o4-mini,Claude-3.7,c648f8c668f0,0,2,626729,361454,1,cost,19,16,19,19,False,A_win,cost,0,20
retail,o4-mini,Claude-3.7,c648f8c668f0,0,3,626729,1567,1,cost,19,17,19,19,False,A_win,cost,0,20
retail,o4-mini,Claude-3.7,c648f8c668f0,1,0,373753,626729,-1,success,15,14,15,15,False,B_win,success,0,16
retail,o4-mini,Claude-3.7,c648f8c668f0,1,2,373753,361454,-1,success,15,16,16,16,False,B_win,success,0,17
retail,o4-mini,Claude-3.7,c648f8c668f0,1,3,373753,1567,-1,success,15,17,17,17,False,B_win,success,0,18
retail,o4-mini,Claude-3.7,c648f8c668f0,2,0,361454,626729,-1,success,19,14,19,19,False,B_win,success,0,20
retail,o4-mini,Claude-3.7,c648f8c668f0,2,1,361454,373753,0,tie,19,16,19,19,False,tie,tie,0,20
retail,o4-mini,Claude-3.7,c648f8c668f0,2,3,361454,1567,-1,success,19,17,19,19,False,B_win,success,0,20
retail,o4-mini,Claude-3.7,c648f8c668f0,3,0,1567,626729,1,cost,17,14,17,17,False,A_win,cost,0,18
retail,o4-mini,Claude-3.7,c648f8c668f0,3,1,1567,373753,1,success,17,16,17,17,False,A_win,success,0,18
retail,o4-mini,Claude-3.7,c648f8c668f0,3,2,1567,361454,1,cost,17,16,17,17,False,A_win,cost,0,18
retail,o4-mini,Claude-3.7,c25cfe780a69,0,1,626729,373753,1,success,19,18,19,19,False,A_win,success,0,20
retail,o4-mini,Claude-3.7,c25cfe780a69,0,2,626729,361454,1,success,19,22,22,19,True,A_win,success|cost,3,23
retail,o4-mini,Claude-3.7,c25cfe780a69,0,3,626729,1567,1,success,19,18,19,19,False,A_win,success,0,20
retail,o4-mini,Claude-3.7,c25cfe780a69,1,0,373753,626729,0,tie,15,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,c25cfe780a69,1,2,373753,361454,0,tie,15,22,22,22,False,tie,tie,0,23
retail,o4-mini,Claude-3.7,c25cfe780a69,1,3,373753,1567,0,tie,15,18,18,18,False,tie,tie,0,19
retail,o4-mini,Claude-3.7,c25cfe780a69,2,0,361454,626729,1,success,16,17,17,16,True,A_win,success|cost,1,18
retail,o4-mini,Claude-3.7,c25cfe780a69,2,1,361454,373753,1,success,16,18,18,16,True,A_win,success|cost,2,19
retail,o4-mini,Claude-3.7,c25cfe780a69,2,3,361454,1567,1,success,16,18,18,16,True,A_win,success|cost,2,19
retail,o4-mini,Claude-3.7,c25cfe780a69,3,0,1567,626729,1,success,17,17,17,17,False,A_win,success,0,18
retail,o4-mini,Claude-3.7,c25cfe780a69,3,1,1567,373753,1,success,17,18,18,17,True,A_win,success|cost,1,19
retail,o4-mini,Claude-3.7,c25cfe780a69,3,2,1567,361454,1,success,17,22,22,17,True,A_win,success|cost,5,23
retail,o4-mini,Claude-3.7,c31816de613b,0,1,626729,373753,0,tie,18,22,22,22,False,tie,tie,0,23
retail,o4-mini,Claude-3.7,c31816de613b,0,2,626729,361454,-1,success,18,18,18,18,False,B_win,success,0,19
retail,o4-mini,Claude-3.7,c31816de613b,0,3,626729,1567,-1,success,18,19,19,19,False,B_win,success,0,20
retail,o4-mini,Claude-3.7,c31816de613b,1,0,373753,626729,-1,success,16,18,18,18,False,B_win,success,0,19
retail,o4-mini,Claude-3.7,c31816de613b,1,2,373753,361454,-1,success,16,18,18,18,False,B_win,success,0,19
retail,o4-mini,Claude-3.7,c31816de613b,1,3,373753,1567,-1,success,16,19,19,19,False,B_win,success,0,20
retail,o4-mini,Claude-3.7,c31816de613b,2,0,361454,626729,-1,success,16,18,18,18,False,B_win,success,0,19
retail,o4-mini,Claude-3.7,c31816de613b,2,1,361454,373753,0,tie,16,22,22,22,False,tie,tie,0,23
retail,o4-mini,Claude-3.7,c31816de613b,2,3,361454,1567,-1,success,16,19,19,19,False,B_win,success,0,20
retail,o4-mini,Claude-3.7,c31816de613b,3,0,1567,626729,-1,success,24,18,24,24,False,B_win,success,0,25
retail,o4-mini,Claude-3.7,c31816de613b,3,1,1567,373753,0,tie,24,22,24,24,False,tie,tie,0,25
retail,o4-mini,Claude-3.7,c31816de613b,3,2,1567,361454,-1,success,24,18,24,24,False,B_win,success,0,25
retail,o4-mini,Claude-3.7,eeeb85da0dc1,0,1,626729,373753,1,cost,22,24,24,22,True,A_win,success|cost,2,25
retail,o4-mini,Claude-3.7,eeeb85da0dc1,0,2,626729,361454,1,cost,22,24,24,22,True,A_win,success|cost,2,25
retail,o4-mini,Claude-3.7,eeeb85da0dc1,0,3,626729,1567,1,cost,22,25,25,22,True,A_win,success|cost,3,26
retail,o4-mini,Claude-3.7,eeeb85da0dc1,1,0,373753,626729,1,cost,23,24,24,23,True,A_win,success|cost,1,25
retail,o4-mini,Claude-3.7,eeeb85da0dc1,1,2,373753,361454,1,cost,23,24,24,23,True,A_win,success|cost,1,25
retail,o4-mini,Claude-3.7,eeeb85da0dc1,1,3,373753,1567,1,cost,23,25,25,23,True,A_win,success|cost,2,26
retail,o4-mini,Claude-3.7,eeeb85da0dc1,2,0,361454,626729,1,cost,28,24,28,28,False,A_win,cost,0,29
retail,o4-mini,Claude-3.7,eeeb85da0dc1,2,1,361454,373753,1,cost,28,24,28,28,False,A_win,cost,0,29
retail,o4-mini,Claude-3.7,eeeb85da0dc1,2,3,361454,1567,1,cost,28,25,28,28,False,A_win,cost,0,29
retail,o4-mini,Claude-3.7,eeeb85da0dc1,3,0,1567,626729,1,cost,26,24,26,26,False,A_win,cost,0,27
retail,o4-mini,Claude-3.7,eeeb85da0dc1,3,1,1567,373753,1,cost,26,24,26,26,False,A_win,cost,0,27
retail,o4-mini,Claude-3.7,eeeb85da0dc1,3,2,1567,361454,1,cost,26,24,26,26,False,A_win,cost,0,27
retail,o4-mini,Claude-3.7,017801c51d91,0,1,626729,373753,1,cost,27,23,27,27,False,A_win,cost,0,28
retail,o4-mini,Claude-3.7,017801c51d91,0,2,626729,361454,1,cost,27,23,27,27,False,A_win,cost,0,28
retail,o4-mini,Claude-3.7,017801c51d91,0,3,626729,1567,1,cost,27,21,27,27,False,A_win,cost,0,28
retail,o4-mini,Claude-3.7,017801c51d91,1,0,373753,626729,1,cost,20,20,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,017801c51d91,1,2,373753,361454,1,cost,20,23,23,20,True,A_win,success|cost,3,24
retail,o4-mini,Claude-3.7,017801c51d91,1,3,373753,1567,1,cost,20,21,21,20,True,A_win,success|cost,1,22
retail,o4-mini,Claude-3.7,017801c51d91,2,0,361454,626729,-1,success,18,20,20,20,False,B_win,success,0,21
retail,o4-mini,Claude-3.7,017801c51d91,2,1,361454,373753,-1,success,18,23,23,23,False,B_win,success,0,24
retail,o4-mini,Claude-3.7,017801c51d91,2,3,361454,1567,-1,success,18,21,21,21,False,B_win,success,0,22
retail,o4-mini,Claude-3.7,017801c51d91,3,0,1567,626729,1,cost,21,20,21,21,False,A_win,cost,0,22
retail,o4-mini,Claude-3.7,017801c51d91,3,1,1567,373753,1,cost,21,23,23,21,True,A_win,success|cost,2,24
retail,o4-mini,Claude-3.7,017801c51d91,3,2,1567,361454,1,cost,21,23,23,21,True,A_win,success|cost,2,24
retail,o4-mini,Claude-3.7,53b9d5c47183,0,1,626729,373753,1,cost,23,22,23,23,False,A_win,cost,0,24
retail,o4-mini,Claude-3.7,53b9d5c47183,0,2,626729,361454,1,cost,23,23,23,23,False,A_win,cost,0,24
retail,o4-mini,Claude-3.7,53b9d5c47183,0,3,626729,1567,1,cost,23,24,24,23,True,A_win,success|cost,1,25
retail,o4-mini,Claude-3.7,53b9d5c47183,1,0,373753,626729,1,cost,23,22,23,23,False,A_win,cost,0,24
retail,o4-mini,Claude-3.7,53b9d5c47183,1,2,373753,361454,1,cost,23,23,23,23,False,A_win,cost,0,24
retail,o4-mini,Claude-3.7,53b9d5c47183,1,3,373753,1567,1,cost,23,24,24,23,True,A_win,success|cost,1,25
retail,o4-mini,Claude-3.7,53b9d5c47183,2,0,361454,626729,-1,success,12,22,22,22,False,B_win,success,0,23
retail,o4-mini,Claude-3.7,53b9d5c47183,2,1,361454,373753,-1,success,12,22,22,22,False,B_win,success,0,23
retail,o4-mini,Claude-3.7,53b9d5c47183,2,3,361454,1567,-1,success,12,24,24,24,False,B_win,success,0,25
retail,o4-mini,Claude-3.7,53b9d5c47183,3,0,1567,626729,1,cost,24,22,24,24,False,A_win,cost,0,25
retail,o4-mini,Claude-3.7,53b9d5c47183,3,1,1567,373753,1,cost,24,22,24,24,False,A_win,cost,0,25
retail,o4-mini,Claude-3.7,53b9d5c47183,3,2,1567,361454,1,cost,24,23,24,24,False,A_win,cost,0,25
retail,o4-mini,Claude-3.7,b350e33a596a,0,1,626729,373753,0,tie,14,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,0,2,626729,361454,0,tie,14,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,0,3,626729,1567,0,tie,14,11,14,14,False,tie,tie,0,15
retail,o4-mini,Claude-3.7,b350e33a596a,1,0,373753,626729,0,tie,6,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,1,2,373753,361454,0,tie,6,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,1,3,373753,1567,0,tie,6,11,11,11,False,tie,tie,0,12
retail,o4-mini,Claude-3.7,b350e33a596a,2,0,361454,626729,0,tie,9,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,2,1,361454,373753,0,tie,9,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,2,3,361454,1567,0,tie,9,11,11,11,False,tie,tie,0,12
retail,o4-mini,Claude-3.7,b350e33a596a,3,0,1567,626729,0,tie,15,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,3,1,1567,373753,0,tie,15,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,b350e33a596a,3,2,1567,361454,0,tie,15,17,17,17,False,tie,tie,0,18
retail,o4-mini,Claude-3.7,d72421a6a3ca,0,1,626729,373753,1,success,12,11,12,12,False,A_win,success,0,13
retail,o4-mini,Claude-3.7,d72421a6a3ca,0,2,626729,361454,1,success,12,12,12,12,False,A_win,success,0,13
retail,o4-mini,Claude-3.7,d72421a6a3ca,0,3,626729,1567,1,success,12,15,15,12,True,A_win,success|cost,3,16
retail,o4-mini,Claude-3.7,d72421a6a3ca,1,0,373753,626729,0,tie,15,10,15,15,False,tie,tie,0,16
retail,o4-mini,Claude-3.7,d72421a6a3ca,1,2,373753,361454,0,tie,15,12,15,15,False,tie,tie,0,16
retail,o4-mini,Claude-3.7,d72421a6a3ca,1,3,373753,1567,0,tie,15,15,15,15,False,tie,tie,0,16
retail,o4-mini,Claude-3.7,d72421a6a3ca,2,0,361454,626729,0,tie,12,10,12,12,False,tie,tie,0,13
retail,o4-mini,Claude-3.7,d72421a6a3ca,2,1,361454,373753,0,tie,12,11,12,12,False,tie,tie,0,13
retail,o4-mini,Claude-3.7,d72421a6a3ca,2,3,361454,1567,0,tie,12,15,15,15,False,tie,tie,0,16
retail,o4-mini,Claude-3.7,d72421a6a3ca,3,0,1567,626729,0,tie,11,10,11,11,False,tie,tie,0,12
retail,o4-mini,Claude-3.7,d72421a6a3ca,3,1,1567,373753,0,tie,11,11,11,11,False,tie,tie,0,12
retail,o4-mini,Claude-3.7,d72421a6a3ca,3,2,1567,361454,0,tie,11,12,12,12,False,tie,tie,0,13
retail,o4-mini,Claude-3.7,56bcb67e09d7,0,1,626729,373753,1,cost,16,19,19,16,True,A_win,success|cost,3,20
retail,o4-mini,Claude-3.7,56bcb67e09d7,0,2,626729,361454,1,cost,16,18,18,16,True,A_win,success|cost,2,19
retail,o4-mini,Claude-3.7,56bcb67e09d7,0,3,626729,1567,1,cost,16,18,18,16,True,A_win,success|cost,2,19
retail,o4-mini,Claude-3.7,56bcb67e09d7,1,0,373753,626729,1,cost,20,18,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,56bcb67e09d7,1,2,373753,361454,1,cost,20,18,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,56bcb67e09d7,1,3,373753,1567,1,cost,20,18,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,56bcb67e09d7,2,0,361454,626729,1,cost,18,18,18,18,False,A_win,cost,0,19
retail,o4-mini,Claude-3.7,56bcb67e09d7,2,1,361454,373753,1,cost,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,56bcb67e09d7,2,3,361454,1567,1,cost,18,18,18,18,False,A_win,cost,0,19
retail,o4-mini,Claude-3.7,56bcb67e09d7,3,0,1567,626729,1,cost,20,18,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,56bcb67e09d7,3,1,1567,373753,1,cost,20,19,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,56bcb67e09d7,3,2,1567,361454,1,cost,20,18,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,63ccb767b30a,0,1,626729,373753,1,success,18,14,18,18,False,A_win,success,0,19
retail,o4-mini,Claude-3.7,63ccb767b30a,0,2,626729,361454,1,cost,18,20,20,18,True,A_win,success|cost,2,21
retail,o4-mini,Claude-3.7,63ccb767b30a,0,3,626729,1567,1,success,18,29,29,18,True,A_win,success|cost,11,30
retail,o4-mini,Claude-3.7,63ccb767b30a,1,0,373753,626729,1,cost,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,63ccb767b30a,1,2,373753,361454,1,cost,18,20,20,18,True,A_win,success|cost,2,21
retail,o4-mini,Claude-3.7,63ccb767b30a,1,3,373753,1567,1,success,18,29,29,18,True,A_win,success|cost,11,30
retail,o4-mini,Claude-3.7,63ccb767b30a,2,0,361454,626729,1,cost,17,19,19,17,True,A_win,success|cost,2,20
retail,o4-mini,Claude-3.7,63ccb767b30a,2,1,361454,373753,1,success,17,14,17,17,False,A_win,success,0,18
retail,o4-mini,Claude-3.7,63ccb767b30a,2,3,361454,1567,1,success,17,29,29,17,True,A_win,success|cost,12,30
retail,o4-mini,Claude-3.7,63ccb767b30a,3,0,1567,626729,1,cost,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,63ccb767b30a,3,1,1567,373753,1,success,18,14,18,18,False,A_win,success,0,19
retail,o4-mini,Claude-3.7,63ccb767b30a,3,2,1567,361454,1,cost,18,20,20,18,True,A_win,success|cost,2,21
retail,o4-mini,Claude-3.7,f84e6184458f,0,1,626729,373753,1,success,18,16,18,18,False,A_win,success,0,19
retail,o4-mini,Claude-3.7,f84e6184458f,0,2,626729,361454,1,cost,18,18,18,18,False,A_win,cost,0,19
retail,o4-mini,Claude-3.7,f84e6184458f,0,3,626729,1567,1,success,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,f84e6184458f,1,0,373753,626729,1,cost,18,20,20,18,True,A_win,success|cost,2,21
retail,o4-mini,Claude-3.7,f84e6184458f,1,2,373753,361454,1,cost,18,18,18,18,False,A_win,cost,0,19
retail,o4-mini,Claude-3.7,f84e6184458f,1,3,373753,1567,1,success,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,f84e6184458f,2,0,361454,626729,1,cost,18,20,20,18,True,A_win,success|cost,2,21
retail,o4-mini,Claude-3.7,f84e6184458f,2,1,361454,373753,1,success,18,16,18,18,False,A_win,success,0,19
retail,o4-mini,Claude-3.7,f84e6184458f,2,3,361454,1567,1,success,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,f84e6184458f,3,0,1567,626729,1,cost,19,20,20,19,True,A_win,success|cost,1,21
retail,o4-mini,Claude-3.7,f84e6184458f,3,1,1567,373753,1,success,19,16,19,19,False,A_win,success,0,20
retail,o4-mini,Claude-3.7,f84e6184458f,3,2,1567,361454,1,cost,19,18,19,19,False,A_win,cost,0,20
retail,o4-mini,Claude-3.7,50078d400738,0,1,626729,373753,-1,success,14,14,14,14,False,B_win,success,0,15
retail,o4-mini,Claude-3.7,50078d400738,0,2,626729,361454,0,tie,14,22,22,22,False,tie,tie,0,23
retail,o4-mini,Claude-3.7,50078d400738,0,3,626729,1567,-1,success,14,19,19,19,False,B_win,success,0,20
retail,o4-mini,Claude-3.7,50078d400738,1,0,373753,626729,-1,success,20,20,20,20,False,B_win,success,0,21
retail,o4-mini,Claude-3.7,50078d400738,1,2,373753,361454,0,tie,20,22,22,22,False,tie,tie,0,23
retail,o4-mini,Claude-3.7,50078d400738,1,3,373753,1567,-1,success,20,19,20,20,False,B_win,success,0,21
retail,o4-mini,Claude-3.7,50078d400738,2,0,361454,626729,1,cost,15,20,20,15,True,A_win,success|cost,5,21
retail,o4-mini,Claude-3.7,50078d400738,2,1,361454,373753,1,cost,15,14,15,15,False,A_win,cost,0,16
retail,o4-mini,Claude-3.7,50078d400738,2,3,361454,1567,1,cost,15,19,19,15,True,A_win,success|cost,4,20
retail,o4-mini,Claude-3.7,50078d400738,3,0,1567,626729,1,cost,13,20,20,13,True,A_win,success|cost,7,21
retail,o4-mini,Claude-3.7,50078d400738,3,1,1567,373753,1,cost,13,14,14,13,True,A_win,success|cost,1,15
retail,o4-mini,Claude-3.7,50078d400738,3,2,1567,361454,1,success,13,22,22,13,True,A_win,success|cost,9,23
retail,o4-mini,Claude-3.7,0bd11479a780,0,1,626729,373753,-1,success,8,14,14,14,False,B_win,success,0,15
retail,o4-mini,Claude-3.7,0bd11479a780,0,2,626729,361454,-1,success,8,13,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,0bd11479a780,0,3,626729,1567,-1,success,8,13,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,0bd11479a780,1,0,373753,626729,-1,success,12,15,15,15,False,B_win,success,0,16
retail,o4-mini,Claude-3.7,0bd11479a780,1,2,373753,361454,-1,success,12,13,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,0bd11479a780,1,3,373753,1567,-1,success,12,13,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,0bd11479a780,2,0,361454,626729,-1,success,9,15,15,15,False,B_win,success,0,16
retail,o4-mini,Claude-3.7,0bd11479a780,2,1,361454,373753,-1,success,9,14,14,14,False,B_win,success,0,15
retail,o4-mini,Claude-3.7,0bd11479a780,2,3,361454,1567,-1,success,9,13,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,0bd11479a780,3,0,1567,626729,1,cost,15,15,15,15,False,A_win,cost,0,16
retail,o4-mini,Claude-3.7,0bd11479a780,3,1,1567,373753,1,cost,15,14,15,15,False,A_win,cost,0,16
retail,o4-mini,Claude-3.7,0bd11479a780,3,2,1567,361454,1,cost,15,13,15,15,False,A_win,cost,0,16
retail,o4-mini,Claude-3.7,0bacc6651f38,0,1,626729,373753,1,cost,9,10,10,9,True,A_win,success|cost,1,11
retail,o4-mini,Claude-3.7,0bacc6651f38,0,2,626729,361454,1,cost,9,10,10,9,True,A_win,success|cost,1,11
retail,o4-mini,Claude-3.7,0bacc6651f38,0,3,626729,1567,1,cost,9,10,10,9,True,A_win,success|cost,1,11
retail,o4-mini,Claude-3.7,0bacc6651f38,1,0,373753,626729,1,cost,10,11,11,10,True,A_win,success|cost,1,12
retail,o4-mini,Claude-3.7,0bacc6651f38,1,2,373753,361454,1,cost,10,10,10,10,False,A_win,cost,0,11
retail,o4-mini,Claude-3.7,0bacc6651f38,1,3,373753,1567,1,cost,10,10,10,10,False,A_win,cost,0,11
retail,o4-mini,Claude-3.7,0bacc6651f38,2,0,361454,626729,1,cost,9,11,11,9,True,A_win,success|cost,2,12
retail,o4-mini,Claude-3.7,0bacc6651f38,2,1,361454,373753,1,cost,9,10,10,9,True,A_win,success|cost,1,11
retail,o4-mini,Claude-3.7,0bacc6651f38,2,3,361454,1567,1,cost,9,10,10,9,True,A_win,success|cost,1,11
retail,o4-mini,Claude-3.7,0bacc6651f38,3,0,1567,626729,1,cost,9,11,11,9,True,A_win,success|cost,2,12
retail,o4-mini,Claude-3.7,0bacc6651f38,3,1,1567,373753,1,cost,9,10,10,9,True,A_win,success|cost,1,11
retail,o4-mini,Claude-3.7,0bacc6651f38,3,2,1567,361454,1,cost,9,10,10,9,True,A_win,success|cost,1,11
retail,o4-mini,Claude-3.7,b18e5e0bedc0,0,1,626729,373753,0,tie,14,14,14,14,False,tie,tie,0,15
retail,o4-mini,Claude-3.7,b18e5e0bedc0,0,2,626729,361454,-1,success,14,16,16,16,False,B_win,success,0,17
retail,o4-mini,Claude-3.7,b18e5e0bedc0,0,3,626729,1567,0,tie,14,14,14,14,False,tie,tie,0,15
retail,o4-mini,Claude-3.7,b18e5e0bedc0,1,0,373753,626729,-1,success,13,14,14,14,False,B_win,success,0,15
retail,o4-mini,Claude-3.7,b18e5e0bedc0,1,2,373753,361454,-1,success,13,16,16,16,False,B_win,success,0,17
retail,o4-mini,Claude-3.7,b18e5e0bedc0,1,3,373753,1567,0,tie,13,14,14,14,False,tie,tie,0,15
retail,o4-mini,Claude-3.7,b18e5e0bedc0,2,0,361454,626729,-1,success,16,14,16,16,False,B_win,success,0,17
retail,o4-mini,Claude-3.7,b18e5e0bedc0,2,1,361454,373753,0,tie,16,14,16,16,False,tie,tie,0,17
retail,o4-mini,Claude-3.7,b18e5e0bedc0,2,3,361454,1567,0,tie,16,14,16,16,False,tie,tie,0,17
retail,o4-mini,Claude-3.7,b18e5e0bedc0,3,0,1567,626729,-1,success,14,14,14,14,False,B_win,success,0,15
retail,o4-mini,Claude-3.7,b18e5e0bedc0,3,1,1567,373753,0,tie,14,14,14,14,False,tie,tie,0,15
retail,o4-mini,Claude-3.7,b18e5e0bedc0,3,2,1567,361454,-1,success,14,16,16,16,False,B_win,success,0,17
retail,o4-mini,Claude-3.7,261db429eccf,0,1,626729,373753,1,cost,18,18,18,18,False,A_win,cost,0,19
retail,o4-mini,Claude-3.7,261db429eccf,0,2,626729,361454,1,cost,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,261db429eccf,0,3,626729,1567,1,cost,18,20,20,18,True,A_win,success|cost,2,21
retail,o4-mini,Claude-3.7,261db429eccf,1,0,373753,626729,1,cost,20,21,21,20,True,A_win,success|cost,1,22
retail,o4-mini,Claude-3.7,261db429eccf,1,2,373753,361454,1,cost,20,19,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,261db429eccf,1,3,373753,1567,1,cost,20,20,20,20,False,A_win,cost,0,21
retail,o4-mini,Claude-3.7,261db429eccf,2,0,361454,626729,1,cost,18,21,21,18,True,A_win,success|cost,3,22
retail,o4-mini,Claude-3.7,261db429eccf,2,1,361454,373753,1,cost,18,18,18,18,False,A_win,cost,0,19
retail,o4-mini,Claude-3.7,261db429eccf,2,3,361454,1567,1,cost,18,20,20,18,True,A_win,success|cost,2,21
retail,o4-mini,Claude-3.7,261db429eccf,3,0,1567,626729,1,cost,18,21,21,18,True,A_win,success|cost,3,22
retail,o4-mini,Claude-3.7,261db429eccf,3,1,1567,373753,1,cost,18,18,18,18,False,A_win,cost,0,19
retail,o4-mini,Claude-3.7,261db429eccf,3,2,1567,361454,1,cost,18,19,19,18,True,A_win,success|cost,1,20
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,0,1,626729,373753,-1,success,13,12,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,0,2,626729,361454,-1,success,13,11,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,0,3,626729,1567,-1,success,13,10,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,1,0,373753,626729,-1,success,10,11,11,11,False,B_win,success,0,12
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,1,2,373753,361454,-1,success,10,11,11,11,False,B_win,success,0,12
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,1,3,373753,1567,-1,success,10,10,10,10,False,B_win,success,0,11
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,2,0,361454,626729,-1,success,12,11,12,12,False,B_win,success,0,13
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,2,1,361454,373753,-1,success,12,12,12,12,False,B_win,success,0,13
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,2,3,361454,1567,-1,success,12,10,12,12,False,B_win,success,0,13
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,3,0,1567,626729,-1,success,13,11,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,3,1,1567,373753,-1,success,13,12,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,a6ebbf8c1cf7,3,2,1567,361454,-1,success,13,11,13,13,False,B_win,success,0,14
retail,o4-mini,Claude-3.7,44e1faec13f0,0,1,626729,373753,1,cost,12,13,13,12,True,A_win,success|cost,1,14
retail,o4-mini,Claude-3.7,44e1faec13f0,0,2,626729,361454,1,cost,12,10,12,12,False,A_win,cost,0,13
retail,o4-mini,Claude-3.7,44e1faec13f0,0,3,626729,1567,1,cost,12,13,13,12,True,A_win,success|cost,1,14
retail,o4-mini,Claude-3.7,44e1faec13f0,1,0,373753,626729,1,cost,10,12,12,10,True,A_win,success|cost,2,13
retail,o4-mini,Claude-3.7,44e1faec13f0,1,2,373753,361454,1,cost,10,10,10,10,False,A_win,cost,0,11
retail,o4-mini,Claude-3.7,44e1faec13f0,1,3,373753,1567,1,cost,10,13,13,10,True,A_win,success|cost,3,14
retail,o4-mini,Claude-3.7,44e1faec13f0,2,0,361454,626729,1,cost,10,12,12,10,True,A_win,success|cost,2,13
retail,o4-mini,Claude-3.7,44e1faec13f0,2,1,361454,373753,1,cost,10,13,13,10,True,A_win,success|cost,3,14
retail,o4-mini,Claude-3.7,44e1faec13f0,2,3,361454,1567,1,cost,10,13,13,10,True,A_win,success|cost,3,14
retail,o4-mini,Claude-3.7,44e1faec13f0,3,0,1567,626729,1,cost,10,12,12,10,True,A_win,success|cost,2,13
